id,user_name,image_url,latitude,longitude,scientific_name,common_name,taxon_id,taxon_family_name
96326493,R Haven Wiley,https://inaturalist-open-data.s3.amazonaws.com/photos/160013612/medium.jpg,35.9367,-79.0862,Tipularia discolor,crane-fly orchid,121490,Orchidaceae
96327048,R Haven Wiley,https://inaturalist-open-data.s3.amazonaws.com/photos/160014738/medium.jpg,35.9177341003,-79.1860398173,Spiranthes ovalis erostellata,Lesser Ladies' Tresses,243062,Orchidaceae
96367984,,https://inaturalist-open-data.s3.amazonaws.com/photos/160088877/medium.jpg,35.8796996903,-79.1124798451,Lamium amplexicaule,henbit deadnettle,55459,Lamiaceae
96368174,,https://inaturalist-open-data.s3.amazonaws.com/photos/160089280/medium.jpg,35.8798660711,-79.1120920145,Potentilla indica,mock strawberry,243824,Rosaceae
96368244,,https://inaturalist-open-data.s3.amazonaws.com/photos/160089382/medium.jpg,35.8725351499,-79.1131039807,Chrysogonum virginianum,Green-and-gold,129314,Asteraceae
96368376,,https://inaturalist-open-data.s3.amazonaws.com/photos/160089603/medium.jpg,35.8717793364,-79.1042751135,Salvia lyrata,lyreleaf sage,64093,Lamiaceae
96368448,,https://inaturalist-open-data.s3.amazonaws.com/photos/160089693/medium.jpg,35.8746333333,-79.1074221667,Houstonia caerulea,azure bluet,69752,Rubiaceae
96368801,,https://inaturalist-open-data.s3.amazonaws.com/photos/160090473/medium.jpg,35.8924956713,-79.0736692027,Vinca minor,lesser periwinkle,55844,Apocynaceae
96369039,,https://inaturalist-open-data.s3.amazonaws.com/photos/160091028/medium.jpg,35.8801954539,-79.1122334015,Oxydendrum arboreum,sourwood,133354,Ericaceae
96369263,,https://inaturalist-open-data.s3.amazonaws.com/photos/160091513/medium.jpg,35.8795082476,-79.1114191153,Spiranthes lacera gracilis,Southern Slender Ladies'-tresses,243058,Orchidaceae
96369309,,https://inaturalist-open-data.s3.amazonaws.com/photos/160091622/medium.jpg,35.9556883333,-79.0580333333,Morella cerifera,wax myrtle,119956,Myricaceae
96369507,,https://inaturalist-open-data.s3.amazonaws.com/photos/160092035/medium.jpg,35.8742484022,-79.1101304616,Lindera benzoin,northern spicebush,54793,Lauraceae
96369566,,https://inaturalist-open-data.s3.amazonaws.com/photos/160092106/medium.jpg,35.9566333333,-79.02535,Zephyranthes candida,White rain-lily,170415,Amaryllidaceae
96372049,,https://inaturalist-open-data.s3.amazonaws.com/photos/161039166/medium.jpg,35.9949974723,-79.0587673948,Dichondra carolinensis,Carolina ponysfoot,128939,Convolvulaceae
96379256,Jared Evans,https://inaturalist-open-data.s3.amazonaws.com/photos/160108454/medium.jpg,35.8951294158,-79.2574099514,Chamaecrista fasciculata,partridge pea,127907,Fabaceae
96383293,jello mac,https://inaturalist-open-data.s3.amazonaws.com/photos/160115945/medium.jpeg,35.8900604248,-79.0484313965,Fatoua villosa,hairy crabweed,51636,Moraceae
96384296,jello mac,https://inaturalist-open-data.s3.amazonaws.com/photos/160117749/medium.jpeg,35.8902587891,-79.0486984253,Rudbeckia laciniata,cutleaf coneflower,116735,Asteraceae
96385312,jello mac,https://inaturalist-open-data.s3.amazonaws.com/photos/160119421/medium.jpeg,35.8898963928,-79.0483627319,Ajuga reptans,carpet bugle,56099,Lamiaceae
96395605,,https://inaturalist-open-data.s3.amazonaws.com/photos/160139101/medium.jpg,36.0606058299,-79.1483204823,Epifagus virginiana,Beechdrops,62685,Orobanchaceae
96396276,,https://inaturalist-open-data.s3.amazonaws.com/photos/160144090/medium.jpg,36.0611111667,-79.1484666667,Nabalus altissimus,tall rattlesnake root,130951,Asteraceae
96399292,,https://inaturalist-open-data.s3.amazonaws.com/photos/160144286/medium.jpg,36.0599768411,-79.146284409,Verbesina occidentalis,Yellow Crownbeard,136384,Asteraceae
96543459,,https://inaturalist-open-data.s3.amazonaws.com/photos/160406073/medium.jpeg,36.0385704041,-79.1507034302,Uvularia perfoliata,perfoliate bellwort,170095,Colchicaceae
96570996,,https://inaturalist-open-data.s3.amazonaws.com/photos/160457180/medium.jpg,35.8879281208,-79.0123950598,Ampelopsis glandulosa,Porcelain Berry,204237,Vitaceae
96580009,,https://inaturalist-open-data.s3.amazonaws.com/photos/160472199/medium.jpg,36.0363679799,-79.0443447792,Lactuca floridana,woodland lettuce,130990,Asteraceae
96612772,,https://inaturalist-open-data.s3.amazonaws.com/photos/160527672/medium.jpg,35.8994133333,-79.0324638333,Vernonia noveboracensis,New York ironweed,142979,Asteraceae
96616053,,https://inaturalist-open-data.s3.amazonaws.com/photos/160533612/medium.jpg,35.8992216667,-79.03215,Conoclinium coelestinum,blue mistflower,119095,Asteraceae
96628488,,https://inaturalist-open-data.s3.amazonaws.com/photos/161523979/medium.jpeg,36.133556366,-79.156211853,Verbesina alternifolia,wingstem,117442,Asteraceae
96676343,,https://inaturalist-open-data.s3.amazonaws.com/photos/160644688/medium.jpg,35.9310672762,-79.0418639457,Conoclinium coelestinum,blue mistflower,119095,Asteraceae
96677600,,https://inaturalist-open-data.s3.amazonaws.com/photos/160646953/medium.jpg,35.9289686846,-79.0379733528,Conoclinium coelestinum,blue mistflower,119095,Asteraceae
96688497,Ashley Martin Hare,https://inaturalist-open-data.s3.amazonaws.com/photos/160665605/medium.jpg,35.8973966667,-79.0287638333,Cunila origanoides,common dittany,154543,Lamiaceae
96697508,,https://inaturalist-open-data.s3.amazonaws.com/photos/160682738/medium.jpg,35.9464382808,-79.0631446785,Berberis bealei,leatherleaf mahonia,277657,Berberidaceae
96698161,,https://inaturalist-open-data.s3.amazonaws.com/photos/160683948/medium.jpg,35.9462308925,-79.063076775,Liriodendron tulipifera,tulip tree,53582,Magnoliaceae
96698696,,https://inaturalist-open-data.s3.amazonaws.com/photos/160685144/medium.jpg,35.9463214705,-79.0630514689,Carya glabra,pignut hickory,54789,Juglandaceae
96699072,,https://inaturalist-open-data.s3.amazonaws.com/photos/160685711/medium.jpg,35.9462243755,-79.0631405853,Ilex opaca,American holly,60749,Aquifoliaceae
96699497,,https://inaturalist-open-data.s3.amazonaws.com/photos/160686609/medium.jpg,35.9460666848,-79.0631085897,Viburnum prunifolium,Blackhaw,129977,Viburnaceae
96699982,,https://inaturalist-open-data.s3.amazonaws.com/photos/160687224/medium.jpg,35.9459805343,-79.0630870453,Carya tomentosa,mockernut,84305,Juglandaceae
96700612,,https://inaturalist-open-data.s3.amazonaws.com/photos/160688420/medium.jpg,35.9460948171,-79.0633674961,Elaeagnus umbellata,autumn olive,64697,Elaeagnaceae
96700916,,https://inaturalist-open-data.s3.amazonaws.com/photos/160689032/medium.jpg,35.9461004549,-79.063689709,Liquidambar styraciflua,American sweetgum,49658,Altingiaceae
96701607,,https://inaturalist-open-data.s3.amazonaws.com/photos/160690070/medium.jpg,35.9463586428,-79.0636194138,Vitis rotundifolia,muscadine,82529,Vitaceae
96701930,,https://inaturalist-open-data.s3.amazonaws.com/photos/160690756/medium.jpg,35.9469300424,-79.0624394964,Liriodendron tulipifera,tulip tree,53582,Magnoliaceae
96703883,,https://inaturalist-open-data.s3.amazonaws.com/photos/160694061/medium.jpg,35.9473204738,-79.0634122004,Celtis laevigata,sugar hackberry,81792,Cannabaceae
96704534,,https://inaturalist-open-data.s3.amazonaws.com/photos/160695353/medium.jpg,35.9476685531,-79.0640652171,Hedera helix,common ivy,55882,Araliaceae
96704790,,https://inaturalist-open-data.s3.amazonaws.com/photos/160696017/medium.jpg,35.9474938384,-79.0641838115,Quercus alba,white oak,54779,Fagaceae
96705415,,https://inaturalist-open-data.s3.amazonaws.com/photos/160696755/medium.jpg,35.9471366836,-79.0642412162,Fraxinus americana,white ash,54805,Oleaceae
96705965,,https://inaturalist-open-data.s3.amazonaws.com/photos/160697556/medium.jpg,35.9468327645,-79.0641869241,Smilax rotundifolia,roundleaf greenbrier,60746,Smilacaceae
96706153,,https://inaturalist-open-data.s3.amazonaws.com/photos/160698496/medium.jpg,35.9466939881,-79.064140475,Smilax bona-nox,saw greenbrier,125677,Smilacaceae
96706181,,https://inaturalist-open-data.s3.amazonaws.com/photos/160698030/medium.jpg,35.8774563799,-79.1113735618,Euonymus americanus,strawberry bush,83150,Celastraceae
96707454,,https://inaturalist-open-data.s3.amazonaws.com/photos/160700362/medium.jpg,35.9464079769,-79.0638983124,Fagus grandifolia,American beech,49202,Fagaceae
96707871,,https://inaturalist-open-data.s3.amazonaws.com/photos/160701088/medium.jpg,35.9459931346,-79.0640505016,Cornus florida,flowering dogwood,54777,Cornaceae
96708967,,https://inaturalist-open-data.s3.amazonaws.com/photos/160703185/medium.jpg,35.9461757803,-79.0631208138,Ilex cornuta,Chinese holly,164038,Aquifoliaceae
96725175,Dana Fitz-Simons,https://inaturalist-open-data.s3.amazonaws.com/photos/160733085/medium.jpeg,36.07051737,-79.07956363,Monotropa hypopitys,pinesap,59986,Ericaceae
96740298,"",https://inaturalist-open-data.s3.amazonaws.com/photos/160761474/medium.jpg,36.0740666667,-79.00989445,Verbesina occidentalis,Yellow Crownbeard,136384,Asteraceae
96749643,R Haven Wiley,https://inaturalist-open-data.s3.amazonaws.com/photos/160778393/medium.jpg,35.9484137403,-79.0022538514,Corallorhiza odontorhiza,autumn coralroot,160864,Orchidaceae
96750587,R Haven Wiley,https://inaturalist-open-data.s3.amazonaws.com/photos/160779563/medium.jpg,35.8840160402,-79.0589078218,Liparis liliifolia,large twayblade,204347,Orchidaceae
96772626,Dana Fitz-Simons,https://inaturalist-open-data.s3.amazonaws.com/photos/160820976/medium.jpeg,36.0790939722,-79.086571,Monotropa hypopitys,pinesap,59986,Ericaceae
96778351,,https://inaturalist-open-data.s3.amazonaws.com/photos/160831842/medium.jpg,35.913589024,-79.0470721667,Phyllanthus urinaria,Chamberbitter,166758,Phyllanthaceae
96780140,,https://inaturalist-open-data.s3.amazonaws.com/photos/160834900/medium.jpg,35.9134837022,-79.0477862414,Hydrocotyle sibthorpioides,Sibthorp's Pennywort,128684,Araliaceae
96781875,,https://inaturalist-open-data.s3.amazonaws.com/photos/160837895/medium.jpg,35.9136693543,-79.0472696887,Conoclinium coelestinum,blue mistflower,119095,Asteraceae
96783699,,https://inaturalist-open-data.s3.amazonaws.com/photos/161583845/medium.jpeg,35.9134461,-79.0466729,Commelina communis,Asiatic dayflower,52927,Commelinaceae
96785338,,https://inaturalist-open-data.s3.amazonaws.com/photos/160843457/medium.jpg,35.9139686292,-79.0477410154,Conoclinium coelestinum,blue mistflower,119095,Asteraceae
96788013,,https://inaturalist-open-data.s3.amazonaws.com/photos/160847902/medium.jpg,35.9132736292,-79.0412836519,Toxicodendron radicans,eastern poison ivy,58732,Anacardiaceae
96799020,,https://inaturalist-open-data.s3.amazonaws.com/photos/160869199/medium.jpg,36.0604808686,-79.1224493008,Quercus marilandica,blackjack oak,82329,Fagaceae
96801659,,https://inaturalist-open-data.s3.amazonaws.com/photos/161094782/medium.jpg,36.0626235036,-79.1195082933,Monotropa hypopitys,pinesap,59986,Ericaceae
96825718,Kati,https://inaturalist-open-data.s3.amazonaws.com/photos/160913608/medium.jpg,35.8930983091,-79.0625027918,Conoclinium coelestinum,blue mistflower,119095,Asteraceae
96826484,Milo Pyne,https://inaturalist-open-data.s3.amazonaws.com/photos/160915044/medium.jpg,36.1344671621,-79.045599291,Nabalus altissimus,tall rattlesnake root,130951,Asteraceae
96827618,,https://inaturalist-open-data.s3.amazonaws.com/photos/160916976/medium.jpg,35.8994333333,-79.030875,Asimina triloba,common pawpaw,50897,Annonaceae
96827650,,https://inaturalist-open-data.s3.amazonaws.com/photos/160917031/medium.jpg,35.8989533333,-79.0310221667,Acer floridanum,southern sugar maple,48079,Sapindaceae
96827719,,https://inaturalist-open-data.s3.amazonaws.com/photos/160917116/medium.jpg,35.899975,-79.0314945,Lespedeza cuneata,Chinese bushclover,164566,Fabaceae
96827738,,https://inaturalist-open-data.s3.amazonaws.com/photos/160917155/medium.jpg,35.8999666667,-79.0315695,Liquidambar styraciflua,American sweetgum,49658,Altingiaceae
96827761,,https://inaturalist-open-data.s3.amazonaws.com/photos/160917199/medium.jpg,35.922475,-79.0608833333,Albizia julibrissin,Persian silk tree,47443,Fabaceae
96853555,Milo Pyne,https://inaturalist-open-data.s3.amazonaws.com/photos/160964381/medium.jpg,36.1855981929,-79.0569854394,Aconitum uncinatum,southern blue monkshood,119812,Ranunculaceae
96853655,Milo Pyne,https://inaturalist-open-data.s3.amazonaws.com/photos/160964493/medium.jpg,36.0524961856,-79.1131922509,Panax quinquefolius,American ginseng,116333,Araliaceae
96917150,Nora,https://inaturalist-open-data.s3.amazonaws.com/photos/161077111/medium.jpeg,36.1579527778,-78.9742722222,Conoclinium coelestinum,blue mistflower,119095,Asteraceae
96918834,Mark Connolly,https://inaturalist-open-data.s3.amazonaws.com/photos/161079915/medium.jpeg,36.06520442,-79.1147006,Oxydendrum arboreum,sourwood,133354,Ericaceae
96918868,Mark Connolly,https://inaturalist-open-data.s3.amazonaws.com/photos/161079987/medium.jpeg,36.06518146,-79.11486718,Polygala curtissii,Curtiss's milkwort,167176,Polygalaceae
96918951,Mark Connolly,https://inaturalist-open-data.s3.amazonaws.com/photos/161080115/medium.jpeg,36.06503726,-79.12128748,Viburnum acerifolium,mapleleaf viburnum,62997,Viburnaceae
96963264,"",https://inaturalist-open-data.s3.amazonaws.com/photos/161159511/medium.jpeg,36.0754099722,-79.081749,Prunella vulgaris,common selfheal,52764,Lamiaceae
96963326,"",https://inaturalist-open-data.s3.amazonaws.com/photos/161159606/medium.jpeg,36.074325,-79.0817129722,Pseudognaphalium obtusifolium,sweet everlasting,143859,Asteraceae
97004011,,https://inaturalist-open-data.s3.amazonaws.com/photos/161237974/medium.jpg,36.0739954296,-79.0061447269,Liquidambar styraciflua,American sweetgum,49658,Altingiaceae
97004778,,https://inaturalist-open-data.s3.amazonaws.com/photos/161239232/medium.jpg,36.0739577815,-79.0073237562,Symphyotrichum lateriflorum,calico aster,122249,Asteraceae
97004986,,https://inaturalist-open-data.s3.amazonaws.com/photos/161239547/medium.jpg,36.0739084797,-79.0076791745,Fagus grandifolia,American beech,49202,Fagaceae
97005354,,https://inaturalist-open-data.s3.amazonaws.com/photos/161240946/medium.jpg,36.0740833844,-79.0076047295,Acer rubrum,red maple,48098,Sapindaceae
97006932,,https://inaturalist-open-data.s3.amazonaws.com/photos/161243463/medium.jpeg,36.0504662,-79.13511228,Agalinis tenuifolia,slender false foxglove,120007,Orobanchaceae
97007189,,https://inaturalist-open-data.s3.amazonaws.com/photos/161244284/medium.jpg,36.0741312359,-79.0080857957,Vitis rotundifolia,muscadine,82529,Vitaceae
97007299,,https://inaturalist-open-data.s3.amazonaws.com/photos/161244530/medium.jpg,36.0742629864,-79.0082882349,Verbesina occidentalis,Yellow Crownbeard,136384,Asteraceae
97007516,,https://inaturalist-open-data.s3.amazonaws.com/photos/161244933/medium.jpg,36.074306276,-79.0081399672,Passiflora lutea,yellow passionflower,51450,Passifloraceae
97007716,,https://inaturalist-open-data.s3.amazonaws.com/photos/161245670/medium.jpg,36.073949826,-79.0081597137,Rosa multiflora,multiflora rose,78882,Rosaceae
97007951,,https://inaturalist-open-data.s3.amazonaws.com/photos/161245827/medium.jpg,36.0735525083,-79.0079255483,Platanus occidentalis,American sycamore,49662,Platanaceae
97008673,,https://inaturalist-open-data.s3.amazonaws.com/photos/161247122/medium.jpg,36.0735325982,-79.0079288337,Microstegium vimineum,Japanese stiltgrass,116710,Poaceae
97009036,,https://inaturalist-open-data.s3.amazonaws.com/photos/161249891/medium.jpg,36.0731805348,-79.0078695771,Liquidambar styraciflua,American sweetgum,49658,Altingiaceae
97009115,,https://inaturalist-open-data.s3.amazonaws.com/photos/161250380/medium.jpg,36.0732153447,-79.0079754504,Liquidambar styraciflua,American sweetgum,49658,Altingiaceae
97010922,,https://inaturalist-open-data.s3.amazonaws.com/photos/161251139/medium.jpg,36.0729881629,-79.0078290807,Lespedeza cuneata,Chinese bushclover,164566,Fabaceae
97011157,,https://inaturalist-open-data.s3.amazonaws.com/photos/161254589/medium.jpg,36.0731055345,-79.007960866,Agalinis purpurea,purple false foxglove,158068,Orobanchaceae
97011201,,https://inaturalist-open-data.s3.amazonaws.com/photos/161277558/medium.jpg,36.072465888,-79.0085047265,Fraxinus americana,white ash,54805,Oleaceae
97011365,,https://inaturalist-open-data.s3.amazonaws.com/photos/161277637/medium.jpg,36.0725552784,-79.0086134634,Glechoma hederacea,ground-ivy,55830,Lamiaceae
97011534,,https://inaturalist-open-data.s3.amazonaws.com/photos/161252152/medium.jpg,36.0730038721,-79.0071013481,Eupatorium capillifolium,dogfennel,131154,Asteraceae
97013641,,https://inaturalist-open-data.s3.amazonaws.com/photos/161278000/medium.jpg,36.0741737516,-79.007804763,Euonymus americanus,strawberry bush,83150,Celastraceae
97013885,,https://inaturalist-open-data.s3.amazonaws.com/photos/161280334/medium.jpg,36.0743569747,-79.0077476594,Acer rubrum,red maple,48098,Sapindaceae
97014429,,https://inaturalist-open-data.s3.amazonaws.com/photos/161269417/medium.jpg,36.0745419654,-79.007559898,Chimaphila maculata,striped wintergreen,82358,Ericaceae
97015708,,https://inaturalist-open-data.s3.amazonaws.com/photos/161282979/medium.jpg,36.0738327739,-79.0069064897,Liriodendron tulipifera,tulip tree,53582,Magnoliaceae
97016580,,https://inaturalist-open-data.s3.amazonaws.com/photos/161280655/medium.jpg,36.0744600386,-79.0075679058,Kalmia latifolia,mountain laurel,49397,Ericaceae
97019576,,https://inaturalist-open-data.s3.amazonaws.com/photos/161266621/medium.jpg,35.9058722668,-79.0608887282,Celastrus orbiculatus,Oriental bittersweet,64540,Celastraceae
97020361,,https://inaturalist-open-data.s3.amazonaws.com/photos/161268460/medium.jpg,35.905349236,-79.0616316163,Elaeagnus pungens,thorny olive,162214,Elaeagnaceae
97020532,,https://inaturalist-open-data.s3.amazonaws.com/photos/161268871/medium.jpg,35.9055427322,-79.0616912954,Berberis bealei,leatherleaf mahonia,277657,Berberidaceae
97020814,,https://inaturalist-open-data.s3.amazonaws.com/photos/161280844/medium.jpg,36.0745157341,-79.007447513,Oxydendrum arboreum,sourwood,133354,Ericaceae
97021084,,https://inaturalist-open-data.s3.amazonaws.com/photos/161280996/medium.jpg,36.0748483395,-79.007104915,Hexastylis arifolia,little brown jug,122183,Aristolochiaceae
97023766,,https://inaturalist-open-data.s3.amazonaws.com/photos/161274928/medium.jpg,36.0650111667,-79.1186055,Nyssa sylvatica,Black Tupelo,54802,Nyssaceae
97023961,,https://inaturalist-open-data.s3.amazonaws.com/photos/161275171/medium.jpg,36.0650055,-79.1186833333,Kalmia latifolia,mountain laurel,49397,Ericaceae
97024226,,https://inaturalist-open-data.s3.amazonaws.com/photos/161275497/medium.jpg,35.9037124599,-79.0633240063,Perilla frutescens,beefsteak plant,119136,Lamiaceae
97024543,,https://inaturalist-open-data.s3.amazonaws.com/photos/161276121/medium.jpg,35.9035301954,-79.0629484971,Nandina domestica,Heavenly bamboo,127010,Berberidaceae
97024735,,https://inaturalist-open-data.s3.amazonaws.com/photos/161276515/medium.jpg,35.9030959709,-79.0628315695,Hexastylis arifolia,little brown jug,122183,Aristolochiaceae
97024953,,https://inaturalist-open-data.s3.amazonaws.com/photos/161276908/medium.jpg,35.9027952701,-79.0627635085,Pilea pumila,Canada clearweed,125482,Urticaceae
97025369,,https://inaturalist-open-data.s3.amazonaws.com/photos/161277698/medium.jpg,35.9024063498,-79.0629929212,Epifagus virginiana,Beechdrops,62685,Orobanchaceae
97026384,,https://inaturalist-open-data.s3.amazonaws.com/photos/161279241/medium.jpg,35.9024594073,-79.0632718709,Fagus grandifolia,American beech,49202,Fagaceae
97026798,,https://inaturalist-open-data.s3.amazonaws.com/photos/161280012/medium.jpg,35.9029148799,-79.0632556938,Erechtites hieraciifolius,American burnweed,130888,Asteraceae
97027009,,https://inaturalist-open-data.s3.amazonaws.com/photos/161280540/medium.jpg,35.9032282373,-79.0632034746,Wisteria sinensis,Chinese wisteria,127306,Fabaceae
97027137,,https://inaturalist-open-data.s3.amazonaws.com/photos/161280794/medium.jpg,35.9032664169,-79.06338159,Commelina communis,Asiatic dayflower,52927,Commelinaceae
97027316,,https://inaturalist-open-data.s3.amazonaws.com/photos/161281080/medium.jpg,36.0748483395,-79.007104915,Viola sororia,common blue violet,82816,Violaceae
97027392,,https://inaturalist-open-data.s3.amazonaws.com/photos/161281273/medium.jpg,36.0747954588,-79.006881953,Ilex cornuta,Chinese holly,164038,Aquifoliaceae
97027400,,https://inaturalist-open-data.s3.amazonaws.com/photos/161281255/medium.jpg,35.8725281715,-79.0886811587,Frangula caroliniana,Carolina buckthorn,120151,Rhamnaceae
97027435,,https://inaturalist-open-data.s3.amazonaws.com/photos/161281359/medium.jpg,36.0750526638,-79.0069330867,Smilax rotundifolia,roundleaf greenbrier,60746,Smilacaceae
97027484,,https://inaturalist-open-data.s3.amazonaws.com/photos/161281439/medium.jpg,36.075007434,-79.007189226,Carya glabra,pignut hickory,54789,Juglandaceae
97027598,,https://inaturalist-open-data.s3.amazonaws.com/photos/161281557/medium.jpg,36.0749977064,-79.0072671141,Maianthemum racemosum,Solomon's plume,51062,Asparagaceae
97027647,,https://inaturalist-open-data.s3.amazonaws.com/photos/161281681/medium.jpg,36.0750678385,-79.0075661414,Chasmanthium latifolium,inland wood oats,84364,Poaceae
97027718,,https://inaturalist-open-data.s3.amazonaws.com/photos/161281752/medium.jpg,36.0758787047,-79.0079149449,Albizia julibrissin,Persian silk tree,47443,Fabaceae
97027820,,https://inaturalist-open-data.s3.amazonaws.com/photos/161281938/medium.jpg,36.075839116,-79.0078914313,Acer floridanum,southern sugar maple,48079,Sapindaceae
97027887,,https://inaturalist-open-data.s3.amazonaws.com/photos/161282059/medium.jpg,36.0758342903,-79.0079877839,Ilex decidua,possumhaw,120006,Aquifoliaceae
97027971,,https://inaturalist-open-data.s3.amazonaws.com/photos/161282208/medium.jpg,35.90569105,-79.0615296085,Viola sororia,common blue violet,82816,Violaceae
97028109,,https://inaturalist-open-data.s3.amazonaws.com/photos/161282463/medium.jpg,36.0759620793,-79.0079363284,Ilex decidua,possumhaw,120006,Aquifoliaceae
97028212,,https://inaturalist-open-data.s3.amazonaws.com/photos/161282561/medium.jpg,36.0761266292,-79.0081456258,Commelina communis,Asiatic dayflower,52927,Commelinaceae
97028302,,https://inaturalist-open-data.s3.amazonaws.com/photos/161283317/medium.jpg,36.0768736249,-79.0086172724,Cercis canadensis,eastern redbud,48502,Fabaceae
97028499,,https://inaturalist-open-data.s3.amazonaws.com/photos/161283066/medium.jpg,35.9067474213,-79.0590004531,Ligustrum lucidum,tree privet,77740,Oleaceae
97030240,,https://inaturalist-open-data.s3.amazonaws.com/photos/161286024/medium.jpeg,36.03653452,-79.04359561,Quercus falcata,southern red oak,61324,Fagaceae
97035040,Jeff Davis,https://inaturalist-open-data.s3.amazonaws.com/photos/161295024/medium.jpg,36.0715529058,-79.0941173469,Lindera benzoin,northern spicebush,54793,Lauraceae
97040967,,https://inaturalist-open-data.s3.amazonaws.com/photos/161304405/medium.jpg,35.9133461732,-79.0454584157,Vitis rotundifolia,muscadine,82529,Vitaceae
97041506,,https://inaturalist-open-data.s3.amazonaws.com/photos/161305447/medium.jpg,35.9057640727,-79.0607967909,Pueraria montana,kudzu,62671,Fabaceae
97041784,,https://inaturalist-open-data.s3.amazonaws.com/photos/161305910/medium.jpg,35.9056719198,-79.0609613247,Celastrus orbiculatus,Oriental bittersweet,64540,Celastraceae
97042258,,https://inaturalist-open-data.s3.amazonaws.com/photos/161306851/medium.jpg,35.9138120762,-79.0445669872,Hexastylis arifolia,little brown jug,122183,Aristolochiaceae
97042366,,https://inaturalist-open-data.s3.amazonaws.com/photos/161306935/medium.jpg,35.9040410265,-79.062866688,Verbesina occidentalis,Yellow Crownbeard,136384,Asteraceae
97042518,,https://inaturalist-open-data.s3.amazonaws.com/photos/161307237/medium.jpg,35.9037355552,-79.0634540077,Ligustrum sinense,Chinese privet,128769,Oleaceae
97042773,,https://inaturalist-open-data.s3.amazonaws.com/photos/161307892/medium.jpg,35.9040646383,-79.0623294987,Perilla frutescens,beefsteak plant,119136,Lamiaceae
97042873,,https://inaturalist-open-data.s3.amazonaws.com/photos/161308127/medium.jpg,35.9034440709,-79.0631803577,Vinca minor,lesser periwinkle,55844,Apocynaceae
97043097,,https://inaturalist-open-data.s3.amazonaws.com/photos/161308542/medium.jpg,35.9145242,-79.0444582669,Parthenocissus quinquefolia,Virginia creeper,50278,Vitaceae
97043232,,https://inaturalist-open-data.s3.amazonaws.com/photos/161308742/medium.jpg,35.9030377228,-79.0630462691,Fagus grandifolia,American beech,49202,Fagaceae
97043340,,https://inaturalist-open-data.s3.amazonaws.com/photos/161308981/medium.jpg,35.9024879385,-79.0632788046,Albizia julibrissin,Persian silk tree,47443,Fabaceae
97043836,,https://inaturalist-open-data.s3.amazonaws.com/photos/161309804/medium.jpg,35.9022084879,-79.0633960298,Magnolia tripetala,umbrella magnolia,84790,Magnoliaceae
97044279,,https://inaturalist-open-data.s3.amazonaws.com/photos/161310520/medium.jpg,35.9021651038,-79.0631712677,Phytolacca americana,American pokeweed,48599,Phytolaccaceae
97044416,,https://inaturalist-open-data.s3.amazonaws.com/photos/161310880/medium.jpg,35.9019131372,-79.0632135546,Paulownia tomentosa,princess tree,119792,Paulowniaceae
97045115,,https://inaturalist-open-data.s3.amazonaws.com/photos/161312406/medium.jpg,35.9140834536,-79.0426966401,Liriodendron tulipifera,tulip tree,53582,Magnoliaceae
97045142,"",https://inaturalist-open-data.s3.amazonaws.com/photos/161312518/medium.jpg,35.9103667903,-79.0098083875,Hydrocotyle sibthorpioides,Sibthorp's Pennywort,128684,Araliaceae
97045236,,https://inaturalist-open-data.s3.amazonaws.com/photos/161312625/medium.jpg,35.9135617248,-79.0427549585,Ilex opaca,American holly,60749,Aquifoliaceae
97045379,,https://inaturalist-open-data.s3.amazonaws.com/photos/161312938/medium.jpg,35.9133754396,-79.0424504459,Cornus florida,flowering dogwood,54777,Cornaceae
97045428,,https://inaturalist-open-data.s3.amazonaws.com/photos/161313074/medium.jpg,35.9135440716,-79.0428117346,Acer floridanum,southern sugar maple,48079,Sapindaceae
97045661,,https://inaturalist-open-data.s3.amazonaws.com/photos/161313595/medium.jpg,35.9131885526,-79.0429587591,Liquidambar styraciflua,American sweetgum,49658,Altingiaceae
97046089,,https://inaturalist-open-data.s3.amazonaws.com/photos/161314482/medium.jpg,35.9132612736,-79.0439165625,Cercis canadensis,eastern redbud,48502,Fabaceae
97046475,,https://inaturalist-open-data.s3.amazonaws.com/photos/161315088/medium.jpg,35.9131768967,-79.0441662014,Fagus grandifolia,American beech,49202,Fagaceae
97046830,,https://inaturalist-open-data.s3.amazonaws.com/photos/161315775/medium.jpg,35.9132241759,-79.0447097296,Fraxinus americana,white ash,54805,Oleaceae
97048074,,https://inaturalist-open-data.s3.amazonaws.com/photos/161318070/medium.jpg,35.9133438542,-79.045327955,Nyssa sylvatica,Black Tupelo,54802,Nyssaceae
97054159,,https://inaturalist-open-data.s3.amazonaws.com/photos/161327834/medium.jpg,36.0614980042,-79.1161212868,Acer negundo,box elder,47726,Sapindaceae
97054495,,https://inaturalist-open-data.s3.amazonaws.com/photos/161328437/medium.jpg,36.0613386287,-79.1160488339,Liquidambar styraciflua,American sweetgum,49658,Altingiaceae
97054662,,https://inaturalist-open-data.s3.amazonaws.com/photos/161328837/medium.jpg,36.0614776536,-79.116618942,Liriodendron tulipifera,tulip tree,53582,Magnoliaceae
97054805,,https://inaturalist-open-data.s3.amazonaws.com/photos/161329117/medium.jpg,36.0612928428,-79.1154790991,Pyrus calleryana,Callery pear,119793,Rosaceae
